FID	IID	X16312.45	X17435.43	X18331.3	X18483.36	X19467.3	X19483.16	X19506.6	X19635.69	X19760.26	X19784.16	X19821.10	X19823.75	X20064.24	X20433.19	X20444.12	X20913.27	X20923.10	X20954.27	X21188.38	X21196.29	X21210.33	X21341.19	X21355.4	X21368.46	X21663.149	X21760.22	X21793.4	X21797.4	X21810.50	X21817.5	X21833.6	X21834.8	X21839.3	X21849.2	X21969.5	X22043.174	X22484.17	X22496.21	X22972.26	X22973.8	X23008.4	X23273.42	X23407.9	X23519.91	X23620.16	X24637.3	X24915.123	X25104.10	X25244.9	X25292.6	X25912.131	X25918.60
MAP_66094^8015321322^2015CoreEx	MAP_66094^8015321322^2015CoreEx	0.948198500869132	0.0375421759089672	-0.552548996442101	-0.038788968289236	0.301332850882339	-0.388929064538514	-0.108498744315201	0.531909646249657	0.897304584586275	0.226195002108742	-0.61543309425647	1.16694377356782	0.903670436983178	-0.895618964242396	0.710476337696908	0.821371134772125	1.19135343813849	-0.717596355523883	0.390092149335606	0.526302671579376	0.00108369643881219	0.952284548992968	0.592775572553942	0.821871435820429	0.738738636271148	-0.0899563910796895	-0.146329795149059	0.650607750310227	-0.699346560304408	0.666502288138372	-0.187198463523822	-0.21025754409561	0.484017110322199	0.721295140240349	0.992002982600957	0.851874810477373	1.06462299385818	0.87016650282845	1.67045373695389	1.65266425569764	-0.613257362784603	-0.026212276897154	0.484414384985192	0.769551545014648	-1.9825333387622	0.947688356101127	0.617701734634888	-0.721517992710588	0.851305452403336	0.307545077852714	0.443738489080286	0.537098771719536
MAP_62670^8299729^2014CoreEx	MAP_62670^8299729^2014CoreEx	-0.689047178123609	2.14494997590275	-0.979020667609186	NA	2.11091910055314	2.71813156459077	1.72949741541183	0.341170086648152	1.79462563027602	1.98017804077324	NA	1.50031485749453	-0.763803038898344	1.32182586067087	-1.02233004675644	-0.306849521405592	-0.148740947996309	2.30586787794738	-0.506368153138065	-0.175930628803325	-0.203154313008692	-0.802420227124751	-1.08821874385404	0.436165471356189	0.730891462744276	0.117430738370781	NA	0.345596191779262	NA	-0.769660571486165	NA	2.2797655681779	1.18777601767884	0.398111031058305	-0.389685303955803	-0.799603573287625	-0.115312728499437	-1.16091168249623	2.60434935415605	1.44719146724243	1.22467432500699	0.203274062987875	1.85425749948189	-1.0091597621024	0.121032010110902	-1.31749833939638	0.461387079147644	-0.100176702034968	-0.396552026726335	-0.272448683842377	-1.23197795099387	-0.318743742737342
MAP_62340^10AD34085^2013OmniEx_NACCR4	MAP_62340^10AD34085^2013OmniEx_NACCR4	0.577702606284293	-0.481161288638732	0.7434000110668	0.348090270427838	-0.771549602557273	-0.566347678144829	0.0798595213165448	-0.802804085648667	0.385792409057079	-0.518214144837441	1.21350913810075	0.116346698852518	-0.0495826889207595	0.256834869070655	0.483862161729359	1.11481824830506	-0.22436308124669	0.28903943977549	-0.0651988343871736	0.960242885179408	-1.20589951527444	1.04625776731807	1.62259717135873	0.701854470206492	1.0424522172425	0.414097751100889	-0.270259687627609	0.556649192971752	-0.308561339941845	1.21689846320558	-0.896236988300755	-0.680199579834064	0.0747300163197314	-0.391818518279004	1.11196893675561	0.587430601862333	0.986583857185295	1.74160871736017	1.10070005662889	2.15316399950057	0.272556653351201	0.535192309164397	-0.422707201740661	1.27410998797721	-1.27692627104477	-0.115485108060357	-0.522196606738175	-0.0144134434353243	0.386152813773053	0.502093747185386	0.887477691960063	1.6206288833914
MAP_68345^unk^2019GSAMD24v1_NACCR10	MAP_68345^unk^2019GSAMD24v1_NACCR10	0.948198500869132	-0.594942555069734	-0.114374505270572	-0.0313031733709376	-0.467722878589273	-0.814671140644161	-0.512716845323611	-0.346121987393862	0.616882988853387	-0.277426333072766	-0.441377242824542	-0.375559251369333	-0.295067301586843	-0.471364199554932	-0.190420424746748	1.07883865400241	-0.327561792326432	-0.756569984810638	0.78491464204035	1.23989568495333	0.196427498560555	-0.343155338595789	0.747851952489767	NA	0.341315675679315	-0.182683650051783	-0.441866718730507	0.662783066982732	-0.49473548324974	0.33757952875587	-0.324794958645055	-0.0536162641731585	0.139102396316126	-0.956829175080834	0.264053399681969	1.42619781795725	0.0229228263054559	-0.730056797992273	-0.363157617910857	-0.586194051476549	0.193452727611126	0.315507451323946	-1.35148269880444	1.1708810066716	-0.499969172703346	-0.843942126642642	0.0612293096210506	-0.435833285229914	-0.150278096555674	-0.69652785466418	0.417849968115841	1.66542818018695
MAP_68533^8025863424^201812_GSAv2	MAP_68533^8025863424^201812_GSAv2	-0.462893313096024	-1.08090703424914	0.91062054842733	-0.944740242271919	0.323519246050021	-0.764398282660264	-0.971196184126747	-0.114796699512287	-0.674654322048748	-1.14805680220048	-1.65001363341526	-0.167651107517645	1.16381843330712	-0.519667455888493	1.20878233031761	1.09385384738636	2.79079105785163	-0.467340573060263	0.885835489173352	0.165776193838166	-0.731473945579621	-1.35744805617518	1.62259717135873	0.821871435820429	1.34713371063035	-1.56271627741055	-1.60691683915742	1.17682327116632	-1.62644536812342	1.07347344754923	-1.23655215569026	-1.15760376843366	-1.10898885690647	1.76276857150748	0.964071941666316	1.66359860682064	0.986583857185295	1.61923702349065	-0.335683277932751	0.106387745533815	-0.573962083706938	0.535192309164397	1.4012213002072	0.677138667952013	-0.966751813974783	0.918781674264523	1.4536611128767	1.16125222821934	1.61019755962506	0.702741469395031	1.38534481887615	0.202153244437234
MAP_64802^unk^2012OmniEx	MAP_64802^unk^2012OmniEx	-0.330326631140426	0.0321580163211053	0.514353287782381	-1.38804243383021	-2.36843361704677	-1.57150663137386	-1.6198746659401	-1.16401286944668	-0.777349440003304	-2.24159655269884	-1.4807743370417	-0.72936902986957	0.581512804210316	0.0492846445490158	0.869468767845604	1.29184917990841	-0.0738719191922989	-0.0554946573734175	-0.309736937701055	1.01677165276519	-0.0220942660214693	0.696408486906429	0.96923794288458	0.59700728549836	0.984459150564449	-0.836512656710276	-1.24595841117635	-1.2237581336763	-1.46864750950852	0.064072024165609	-2.04569960538115	-2.31952453003065	-1.98248674580654	-1.14099204052429	0.689140976615345	0.973316140877709	-0.213595209695933	-0.978730540348219	0.0157281574620228	0.4040059417071	0.322547770449215	0.343312560353151	-0.656076092534254	0.0445917431449169	-0.958692732804302	-0.882171055897317	0.270562821798083	-0.888108520515727	0.513899953200924	-0.836222070353483	0.111209444223915	2.16124444494067
MAP_64771^unk^2012OmniEx	MAP_64771^unk^2012OmniEx	0.126771482585162	1.81903199858257	1.39494769651485	-1.23736994505549	-0.965779382782588	-0.756049499522688	-0.703737817727557	1.00535314023621	-0.71314241853632	0.0227850110567908	-1.30553750684278	1.71756713072374	-0.142181271644634	-1.05388971204113	0.28393125443812	1.40730132171318	-2.52929931730142	0.017874722853296	-0.383958433298557	0.731038703948734	-0.676433794596283	-0.263367325429357	0.330711415469641	0.667111600589433	1.32588803687093	-1.75407200198204	0.0996150969569976	-1.88165992520585	-0.649505124868817	-0.387581767459862	-0.44281574313166	-0.446724245769281	-0.0228288331559787	-0.903571906777429	0.454557341519107	-0.00102130966520296	1.77674427157337	-1.41199079128873	-0.541277852500271	-0.266846603718372	-0.0405652589969024	0.343312560353151	0.464056295033036	0.333920401486653	-1.20276277992526	-1.08598810184306	2.00327530500406	-0.999902304410622	1.45035629727275	-0.103384598013442	-0.857065216181163	0.378589020755264
MAP_68161^15AD78935^2018GSAv1_NACCR9	MAP_68161^15AD78935^2018GSAv1_NACCR9	0.577702606284293	-1.11092005367138	0.614261600234316	-0.944740242271919	-0.276050597400573	-1.02754014180352	-0.933078274143688	0.170480353183489	-0.224454698660568	-0.811127586382529	-0.759804183107083	0.0450420762260796	0.744475608849491	-0.592435366508479	0.560591600925838	-0.370117409519347	1.01465289456583	0.253240138263823	-0.544491688900684	-0.962414926790562	-1.04789837263118	0.228955679379409	0.976993723016117	0.023528648383385	2.70417764712126	0.189845512915409	-0.595337014408056	1.36319536717434	-0.274527438557593	0.372051794610145	-0.820069207071172	-0.7926330128174	-0.777883719023226	0.535904634999903	1.27527950405927	0.683780023631834	1.47159493398493	0.344397938100471	-0.871722009597929	-0.888915943813963	0.236683630959395	-0.475809893151692	0.744109120923639	0.498104143776143	-0.140251669550227	1.50922098007217	1.46526563308746	-0.121671962699131	0.597750658893062	-0.363402972755416	0.67127616045018	0.724460008681497
MAP_65323^11AD34277^2013OmniEx_NACCR5	MAP_65323^11AD34277^2013OmniEx_NACCR5	0.479756350764285	0.577693278517547	1.55460026640483	0.411865408219272	1.20533227598163	0.430124469990287	0.121493269445365	0.478841986078247	0.727388317212227	0.728039691730559	1.16300355967233	0.937935216909209	0.907284853771501	-1.07904373368578	-0.61501327758588	0.378782527867219	0.782106185262295	-0.913757176196275	-0.650475419915353	0.347584621874211	-0.749873144321061	0.213547283107463	0.683050290374706	1.11436155024191	1.84983527427745	-0.291329474460484	1.47474737354311	-1.71904528325051	0.766383611774201	-0.351187839068852	0.799426427512457	0.557843209153115	-1.18450276938217	1.20046202408188	0.141455578319779	0.719424393242952	1.33450188395247	0.59797210596873	0.609650078966801	0.270986392123236	-0.0109892602000697	-0.0553839918179884	1.16389049651608	0.185768212344032	-1.55270084684331	0.546725949436207	1.13376690166975	-0.348700990339262	-0.00304190215893257	-0.460589051526195	-0.0987288810043694	0.444892578880459
MAP_66035^8015321425^2015CoreEx	MAP_66035^8015321425^2015CoreEx	-0.286640848385427	-0.692645162733517	0.548216157193348	-1.16749050909517	0.0573671476862653	-0.372989733680071	-0.589477815979027	-0.0228430393724758	-0.781855062441584	-1.4047988638236	-1.06624177042191	-0.359365910913345	1.87199399170198	-0.0439539891506012	-0.0256504250394703	-0.193007788177503	1.89888283564918	-0.240927484009565	-0.181814684907706	-1.27320579330476	0.11635090669277	0.144576904161053	0.851667143057954	0.736394361822535	-0.279994911600143	-1.21861988456554	-1.65159458552034	-1.95344317604672	-1.49213135491201	0.964463284675709	-1.02744190526981	-1.09796526715816	-1.81627130566185	1.57541531433564	0.202979578823539	-0.0110192387770474	0.56478995036831	0.539221965200537	0.0104781961763	-0.742307570903023	-0.129861270228436	-0.353332569096473	0.704742879350485	0.401994636670268	-0.546647464117317	0.921784038177059	0.838203744058497	-0.207872121428186	1.50162357563523	0.155356891453412	1.01976414937578	-0.333523915196037
MAP_68364^8008873154^201711_CoreExome	MAP_68364^8008873154^201711_CoreExome	0.300246008315686	0.654066968251862	1.09700372306608	0.168062850429357	0.667627848600827	0.615608245271167	0.579776388805317	0.8007760773987	1.03600993447919	-0.21138913662882	-0.273267598257062	0.956144367295613	1.2923923403692	-1.07904373368578	0.632511734239018	1.12079594196221	0.780718676908704	-0.372476283337123	0.674485602542895	-0.0192313731194202	-1.21862388166973	1.51131806886511	1.13001623038189	0.701854470206492	1.33474975767925	0.638669826023922	-0.674929633625759	1.10176523373205	-0.480804176929738	1.52589662792808	-0.719462156219279	0.233657399122618	1.15967800420253	0.807938059448031	1.25729088012012	1.36091358988055	1.38620190528482	1.58407240973088	-0.597768790509915	0.0311728467058885	-0.265432177813928	0.64273285702846	0.443642199260808	1.07489186593889	-1.75717016390878	0.304179708387613	0.0196207987538647	-1.69494540353459	0.705233357173733	0.575954627579089	0.706617748731406	0.69533277438424
NIALOAD_27_1093_64048^unk^Human610-Quadv1	NIALOAD_27_1093_64048^unk^Human610-Quadv1	0.901684886051065	0.250654223915079	-0.252200864348021	1.13795941256646	0.167040381557333	0.643773708276326	0.786877983902649	-0.146965391413765	0.285002990071112	0.495617029282146	0.539117260203706	1.11812142900676	0.471923215083051	-0.771916554693847	-0.484617529649076	0.77117747341799	0.353949864240049	-0.129320459696464	0.101634660995195	0.135166782279895	-0.658139310324668	-0.337108414750616	0.795992620718087	0.301794657766787	-0.544787407143371	-0.46755744287432	0.341945162061866	0.598937090438649	0.45418008793694	0.896629000579729	0.29910873784414	0.589406026284503	0.139102396316126	0.269002982766381	1.001292597669	0.169130890168294	0.815728440857694	-1.22192094116623	-0.975079941443879	-0.775327308020655	-0.0479739643547235	-0.232769031720804	-0.354104070895024	1.00424153904835	-0.307337595521994	-0.643025382920348	0.355445210441363	0.534728435295663	0.907274542598591	-0.0563299685059266	-0.872550514423614	-0.613364121216145
MAP_65854^8006305348^2013OmniEx	MAP_65854^8006305348^2013OmniEx	-0.00857771610342771	-0.709982489358069	0.23818608438965	0.168062850429357	-0.696685667464667	-0.485224397774941	-0.199931439248237	-1.13307763126924	-0.72205989168102	-0.395234001269375	0.0240398904122051	0.706619216979973	-1.32124385049382	0.963639785613999	-1.05085660287072	-0.613859158483247	-0.755179014169792	0.360315686776529	-0.402644296258029	0.407495470262561	0.68865875069942	-1.32409851456156	0.534604045754186	0.765024254571397	0.478171523338838	0.330608230486664	0.106255223708572	1.04930251510889	0.522494195025915	-0.652869168214404	0.442687008428284	-0.193880435130998	-0.599794763795264	-1.33363269754042	0.404844756940093	0.258954958012706	0.305285370614053	0.779138699939043	-1.17066948023134	0.651316808815653	0.322547770449215	1.08376199999188	0.524963770768612	-0.0373836587593167	0.297081718640154	-1.26394375292834	-0.586963129903744	0.545150379174001	-0.367676373695183	-0.663280660028541	-0.998985582261796	0.82903544891021
MAP_12809^unk^2019GSAMD24v1_NACCR10	MAP_12809^unk^2019GSAMD24v1_NACCR10	0.198676802335729	-0.108817606687768	1.20652703838126	-0.598218810202722	0.000104859761279035	-0.64828546289787	-0.703737817727557	0.885269296005381	-0.790876595434611	-0.271111573736325	-1.08258928844329	-0.28424310993158	0.251801260747873	-0.970366963292831	0.251367681415608	0.123385104499477	0.863660152776661	-1.15351198610332	1.00040616041473	0.011830172201886	-0.315400122393221	0.772753092044358	0.891117009578662	0.707625150312279	1.69534282995799	-0.621020705496152	-0.910754345861925	0.468704445544192	-0.938329503233972	0.261103945545762	-1.12560939102718	-0.946593643712749	-0.706162796908215	1.14716489182439	0.213189633034951	0.963597825580624	1.44891707656838	0.630812248577128	-0.0395700908163849	-0.396374874974746	-0.788154762969021	1.10893627813308	-0.129902148732936	0.0953409026136344	-0.886394699669657	1.15150057184259	1.06902823973812	-1.41875430175952	0.185490737566614	0.482307933727778	1.70657672313944	0.915647239754703
MAP_68055^15AD79926^2018GSAv1_NACCR9	MAP_68055^15AD79926^2018GSAv1_NACCR9	1.3546236668416	1.6221611963743	0.191019212886375	0.790336094809463	1.33483169379382	1.19415760402999	1.50270789630925	1.45539913257603	0.6641585817153	1.04900609304116	-0.150065078015455	1.23741114821367	-0.10951682368662	-0.224410818803478	-0.7584327303302	-0.755000137233682	-1.7849493839958	1.38106998913648	-1.47685847664943	0.585206609640771	-0.428634435983864	-0.784430896669306	1.55970484618243	1.62967547510977	0.083996165502796	-1.34848548502939	0.686886812571241	0.701035406377924	0.903516897352876	-0.141190274698254	0.557448579939164	1.36993324834575	2.01240757547438	0.472939196071448	1.29322944275581	-0.398145119496932	0.735078399540872	-0.122897454615475	0.99236380872555	-1.69370390105734	0.942461225230024	1.30742720840072	0.173018242660697	1.52568347889673	-0.507736749827201	-0.554953325391962	-0.34069455369562	0.0603452017790815	0.622705571562603	0.511972451299363	-0.841648719871515	0.654480400991688
MAP_16541^13AD65757^2016OmniExEx_NACCR8	MAP_16541^13AD65757^2016OmniExEx_NACCR8	0.798353522744127	0.495605006127226	0.520217560467905	0.255010878382135	0.741931277279828	0.783161124110654	0.343572421664614	0.987244408391755	0.135037179043765	0.883521447037447	0.503037438403213	0.720695457846827	-0.220942105739431	-0.471364199554932	0.408596592583575	1.21571446280143	0.607047240133515	0.466433766002639	0.0143508100565245	0.135166782279895	-0.573107542373511	-0.104493139267942	1.00791579083207	1.62967547510977	-0.0512685852142444	-0.806938906399233	0.0763341595004636	1.4525384633075	0.258652842116133	0.266071085058226	0.732964695466412	1.22849416952685	2.87260365497968	0.298480682070441	1.24828200900587	1.22948540873503	0.640944971711208	-1.0764404824163	0.0680379913902082	-0.663763958066221	0.207885347231939	0.879355095191968	0.257343231150621	1.05729632933323	-0.117639906278943	0.435876011552726	0.111790507131051	-0.381333552234814	1.73118819576767	-0.630140198143563	-0.168611169978053	0.478349808931689
MAP_63158^11AD34387^2013OmniEx_NACCR4	MAP_63158^11AD34387^2013OmniEx_NACCR4	0.567963938636145	0.840091579519726	0.635277957031706	-0.174815723323538	0.178309137128108	0.113798078565281	-0.0798922503687861	-1.0495554624544	-0.699791314332944	0.140130854605163	-0.0533098890913074	-0.38096459232263	-0.282671329199115	-0.796569998533477	-0.149416509699002	-0.617739507530079	0.610696579512827	0.306898674826615	-1.33536795988663	-1.92378392500023	0.304311307739527	-0.999729422113886	-0.230954266513349	-1.09204482850365	1.06474805985631	0.706392875040833	-0.0140593244518299	0.811735553532896	0.194608408415709	-1.11635707125737	0.378595196217169	-0.0857223231513659	-1.45467046573168	-0.441260928803523	0.434707823776498	-0.149513975643954	0.239001201305235	-0.0066905660441193	0.387400843254652	-0.554154935582369	0.526840566948591	0.453541712248602	0.215300517363339	0.255298085869177	-1.15356465336032	-0.656038161522876	0.775221890443467	2.89936611238485	0.606079142568496	-0.245849223077596	-0.0863335373911891	-0.371424114500947
